9.4203e-05 EMD Emerald, Australia
9.41365e-05 PAZ Tajin, Mexico
9.40701e-05 ZYL Osmany Intl, Bangladesh
9.40523e-05 PWQ Pavlodar, Kazakhstan
9.40203e-05 MOT Minot Intl, United States
9.40203e-05 BIS Bismarck Municipal Airport, United States
9.39548e-05 TRI Tri-Cities Regional Airport, United States
9.38465e-05 URT Surat Thani, Thailand
9.36524e-05 BKG Branson LLC, United States
9.3603e-05 DSK Dera Ismael Khan Airport, Pakistan
9.34601e-05 AUX Araguaina Airport, Brazil
9.34131e-05 RIG Rio Grande, Brazil
9.33515e-05 AXU Axum, Ethiopia
9.32293e-05 BSR Basrah Intl, Iraq
9.31942e-05 PUF Pau Pyrenees, France
9.30976e-05 MII Marília Airport, Brazil
9.3078e-05 FEG Fergana Airport, Uzbekistan
9.30002e-05 UUA Bugulma Airport, Russia
9.28704e-05 GMB Gambella, Ethiopia
9.28704e-05 JIM Jimma, Ethiopia
9.2834e-05 ESM General Rivadeneira Airport, Ecuador
9.27564e-05 CHU Chuathbaluk Airport, United States
9.27172e-05 MKK Molokai, United States
9.27088e-05 PSO Antonio Narino, Colombia
9.2703e-05 OSY Namsos Høknesøra Airport, Norway
9.2608e-05 BAX Barnaul, Russia
9.25665e-05 BMW Bordj Badji Mokhtar Airport, Algeria
9.24605e-05 LDY City of Derry, United Kingdom
9.24593e-05 YQU Grande Prairie, Canada
9.23903e-05 ZCL General Leobardo C Ruiz Intl, Mexico
9.23846e-05 LCJ Łódź Władysław Reymont Airport, Poland
9.23472e-05 LGG Liege, Belgium
9.23471e-05 GXF Sayun International Airport, Yemen
9.23384e-05 MMY Miyako, Japan
9.23121e-05 OIA Ourilandia do Norte Airport, Brazil
9.23061e-05 KSU Kvernberget, Norway
9.226e-05 TCD Tarapacá Airport, Colombia
9.226e-05 LPD La Pedrera Airport, Colombia
9.21911e-05 MLN Melilla, Spain
9.20178e-05 RDV Red Devil Airport, United States
9.19242e-05 LTO Loreto Intl, Mexico
9.18651e-05 XGR Kangiqsualujjuaq (Georges River) Airport, Canada
9.17893e-05 GTA Gatokae Airport, Solomon Islands
9.17893e-05 RBV Ramata Airport, Solomon Islands
9.17893e-05 RUS Marau Airport, Solomon Islands
9.17893e-05 SCZ Santa Cruz/Graciosa Bay/Luova Airport, Solomon Islands
9.17893e-05 FRE Fera/Maringe Airport, Solomon Islands
9.17893e-05 AKS Auki Airport, Solomon Islands
9.17893e-05 AFT Afutara Airport, Solomon Islands
9.17267e-05 MZV Mulu, Malaysia
9.15775e-05 CNJ Cloncurry Airport, Australia
9.14796e-05 QRO Queretaro Intercontinental, Mexico
9.14543e-05 DLZ Dalanzadgad Airport, Mongolia
9.14543e-05 MXV Muren Airport, Mongolia
9.14538e-05 RVT Ravensthorpe Airport, Australia
9.14441e-05 HVR Havre City Co, United States
9.14263e-05 CEI Chiang Rai Intl, Thailand
9.14153e-05 AOR Sultan Abdul Halim, Malaysia
9.14153e-05 TGG Sultan Mahmud, Malaysia
9.13909e-05 JOI Lauro Carneiro De Loyola, Brazil
9.13439e-05 AKI Akiak Airport, United States
9.13354e-05 CXJ Campo Dos Bugres, Brazil
9.13192e-05 DLH Duluth Intl, United States
9.13095e-05 DIG Diqing Airport, China
9.12762e-05 GRX Granada, Spain
9.12582e-05 CMG Corumba Intl, Brazil
9.12028e-05 PBD Porbandar, India
9.11086e-05 VAN Van, Turkey
9.10937e-05 DLU Dali, China
9.10303e-05 KTG Rahadi Usman, Indonesia
9.09938e-05 YAA Anahim Lake Airport, Canada
9.09938e-05 QBC Bella Coola Airport, Canada
9.09813e-05 HMV Hemavan Airport, Sweden
9.09005e-05 TOL Toledo, United States
9.08105e-05 RBA Sale, Morocco
9.05515e-05 YQY Sydney, Canada
9.04837e-05 TAB Crown Point, Trinidad and Tobago
9.04314e-05 OLH Old Harbor Airport, United States
9.04314e-05 KOZ Ouzinkie Airport, United States
9.04078e-05 URA Uralsk, Kazakhstan
9.03496e-05 HJR Khajuraho, India
9.03308e-05 IPC Mataveri Intl, Chile
9.03244e-05 CYO Vilo Acuna Intl, Cuba
9.03176e-05 ACV Arcata, United States
9.01922e-05 LSH Lashio, Burma
9.01363e-05 PEG Perugia, Italy
9.01293e-05 OPS Sinop Airport, Brazil
9.01111e-05 KDM Kaadedhdhoo, Maldives
9.01111e-05 GAN Gan Island Airport, Maldives
9.01111e-05 KDO Kadhdhoo Airport, Maldives
9.01111e-05 GKK Kooddoo, Maldives
9.00852e-05 LTX Cotopaxi International Airport, Ecuador
9.00346e-05 LNK Lincoln, United States
8.99991e-05 IMT Ford Airport, United States
8.99991e-05 INL Falls Intl, United States
8.99991e-05 RHI Rhinelander Oneida County Airport, United States
8.99991e-05 JMS Jamestown Regional Airport, United States
8.99991e-05 BRD Brainerd Lakes Rgnl, United States
8.99991e-05 DVL Devils Lake Regional Airport, United States
8.99863e-05 ATY Watertown Regional Airport, United States
8.9909e-05 SVD E T Joshua, Saint Vincent and the Grenadines
8.98592e-05 CDJ Conceicao Do Araguaia, Brazil
8.9811e-05 KUA Kuantan, Malaysia
8.97509e-05 KSJ Kasos, Greece
8.96402e-05 YGX Gillam Airport, Canada
8.9625e-05 YPY Fort Chipewyan, Canada
8.95443e-05 PQQ Port Macquarie Airport, Australia
8.95189e-05 CAB Cabinda, Angola
8.9463e-05 VIJ Virgin Gorda Airport, British Virgin Islands
8.94345e-05 DLE Tavaux, France
8.9427e-05 GHB Governors Harbour, Bahamas
8.93521e-05 WUA Wuhai, China
8.9277e-05 MDG Mudanjiang, China
8.92209e-05 HNA Hanamaki, Japan
8.9151e-05 LSP Josefa Camejo, Venezuela
8.8902e-05 ATZ Asyut International Airport, Egypt
8.87875e-05 PML Port Moller Airport, United States
8.8775e-05 AAT Altay Airport, China
8.8773e-05 HOM Homer, United States
8.8773e-05 CDB Cold Bay, United States
8.8773e-05 SDP Sand Point Airport, United States
8.87257e-05 TIN Tindouf, Algeria
8.87257e-05 CBH Béchar Boudghene Ben Ali Lotfi Airport, Algeria
8.87144e-05 MVP Fabio Alberto Leon Bentley, Colombia
8.86803e-05 NOV Huambo, Angola
8.86803e-05 SVP Kuito, Angola
8.86803e-05 SPP Menongue, Angola
8.86803e-05 CBT Catumbela Airport, Angola
8.86693e-05 HUE Humera Airport, Ethiopia
8.86504e-05 BTR Baton Rouge Metro Ryan Fld, United States
8.86497e-05 HTN Hotan, China
8.85177e-05 HYA Barnstable Muni Boardman Polando Fld, United States
8.85049e-05 RMF Marsa Alam Intl, Egypt
8.83649e-05 PZU Port Sudan New International Airport, Sudan
8.81951e-05 UBA Uberaba, Brazil
8.81926e-05 BZG Bydgoszcz Ignacy Jan Paderewski Airport, Poland
8.8028e-05 CRP Corpus Christi Intl, United States
8.79993e-05 OBY Ittoqqortoormiit Heliport, Greenland
8.78694e-05 AAR Aarhus, Denmark
8.78002e-05 KNS King Island Airport, Australia
8.77679e-05 BFL Meadows Fld, United States
8.77551e-05 VOL Nea Anchialos, Greece
8.76739e-05 IJK Izhevsk Airport, Russia
8.76703e-05 FKL Franklin, United States
8.76703e-05 DUJ DuBois Regional Airport, United States
8.76703e-05 BFD Bradford Regional Airport, United States
8.76703e-05 JHW Chautauqua County-Jamestown, United States
8.76481e-05 GNM Guanambi Airport, Brazil
8.76449e-05 LZO Luzhou Airport, China
8.76092e-05 REG Reggio Calabria, Italy
8.75284e-05 DAX Dachuan Airport, China
8.7517e-05 DED Dehradun, India
8.74913e-05 ZKG Kegaska Airport, Canada
8.74735e-05 GIZ King Abdullah Bin Abdulaziz, Saudi Arabia
8.74482e-05 KVX Pobedilovo Airport, Russia
8.73561e-05 BKS Fatmawati Soekarno, Indonesia
8.73353e-05 NNY Nanyang Airport, China
8.73261e-05 XSC South Caicos, Turks and Caicos Islands
8.73261e-05 SLX Salt Cay Airport, Turks and Caicos Islands
8.73017e-05 LBP Long Banga Airport, Malaysia
8.72887e-05 KMS Kumasi Airport, Ghana
8.7258e-05 KDH Kandahar, Afghanistan
8.7139e-05 DGT Dumaguete, Philippines
8.7139e-05 LGP Legazpi, Philippines
8.70834e-05 CGD Changde Airport, China
8.70273e-05 TAG Tagbilaran, Philippines
8.70273e-05 LAO Laoag Intl, Philippines
8.69803e-05 HUN Hualien, Taiwan
8.67608e-05 MYA Moruya Airport, Australia
8.66976e-05 OMD Oranjemund Airport, Namibia
8.66973e-05 LXS Limnos, Greece
8.65624e-05 AOO Altoona Blair Co, United States
8.65624e-05 JST John Murtha Johnstown-Cambria County Airport, United States
8.65322e-05 KNH Shang Yi, Taiwan
8.65322e-05 MZG Magong, Taiwan
8.65054e-05 KYA Konya, Turkey
8.64425e-05 SJK Professor Urbano Ernesto Stumpf, Brazil
8.63823e-05 IXU Aurangabad, India
8.63823e-05 BDQ Vadodara, India
8.63644e-05 LEA Learmonth, Australia
8.63644e-05 GET Geraldton Airport, Australia
8.63644e-05 ZNE Newman Airport, Australia
8.63598e-05 HLN Helena Rgnl, United States
8.63256e-05 GCC Gillette-Campbell County Airport, United States
8.63256e-05 RKS Rock Springs Sweetwater County Airport, United States
8.62806e-05 FAY Fayetteville Regional Grannis Field, United States
8.6207e-05 BHK Bukhara, Uzbekistan
8.61096e-05 GYS Guangyuan Airport, China
8.60644e-05 HAD Halmstad, Sweden
8.60081e-05 JKH Chios, Greece
8.59664e-05 VGA Vijayawada, India
8.59345e-05 NGE Ngaoundere, Cameroon
8.59199e-05 KKJ New Kitakyushu, Japan
8.58326e-05 TSJ Tsushima, Japan
8.58046e-05 PIX Pico, Portugal
8.56576e-05 JRH Jorhat, India
8.56374e-05 JKL Kalymnos Island, Greece
8.55514e-05 KLR Kalmar, Sweden
8.5535e-05 CIZ Coari Airport, Brazil
8.55325e-05 LUR Cape Lisburne Lrrs, United States
8.55259e-05 ILG New Castle, United States
8.55218e-05 FRO Floro, Norway
8.55104e-05 WGA Wagga Wagga, Australia
8.54018e-05 NBS Changbaishan Airport, China
8.53155e-05 JSH Sitia, Greece
8.52887e-05 KEJ Kemerovo, Russia
8.52242e-05 OBO Obihiro, Japan
8.51407e-05 SFG Grand Case, Guadeloupe
8.50318e-05 PIU Capitan Fap Guillermo Concha Iberico, Peru
8.48748e-05 CIK Chalkyitsik Airport, United States
8.48398e-05 FKS Fukushima Airport, Japan
8.46605e-05 TCB Treasure Cay, Bahamas
8.44881e-05 TFI Tufi Airport, Papua New Guinea
8.44544e-05 UBP Ubon Ratchathani, Thailand
8.42864e-05 HUW Humaita Airport, Brazil
8.42144e-05 ERF Erfurt, Germany
8.41607e-05 CEN Ciudad Obregon Intl, Mexico
8.41607e-05 MXL General Rodolfo Sanchez Taboada Intl, Mexico
8.41346e-05 STD Mayor Buenaventura Vivas, Venezuela
8.41145e-05 FUT Pointe Vele Airport, Wallis and Futuna
8.39615e-05 SWF Stewart Intl, United States
8.38634e-05 KZO Kzyl-Orda, Kazakhstan
8.38521e-05 PIS Biard, France
8.37657e-05 PMF Parma, Italy
8.37184e-05 SLP Ponciano Arriaga Intl, Mexico
8.35832e-05 BEJ Barau(Kalimaru) Airport, Indonesia
8.35575e-05 VXC Lichinga, Mozambique
8.35393e-05 RTW Central, Russia
8.35127e-05 VAA Vaasa, Finland
8.34757e-05 YYB North Bay, Canada
8.34452e-05 KTT Kittila, Finland
8.34235e-05 OPU Balimo Airport, Papua New Guinea
8.32564e-05 ELD South Arkansas Rgnl At Goodwin Fld, United States
8.32564e-05 HOT Memorial Field, United States
8.32327e-05 RMP Rampart Airport, United States
8.32327e-05 CEM Central Airport, United States
8.32327e-05 HKB Healy River Airport, United States
8.32327e-05 MLY Manley Hot Springs Airport, United States
8.31227e-05 BLJ Batna Airport, Algeria
8.31157e-05 HLH Ulanhot Airport, China
8.28304e-05 NOJ Noyabrsk, Russia
8.26829e-05 EYK Beloyarsky, Russia
8.25634e-05 YGP Gaspe, Canada
8.24975e-05 FUN Funafuti International, Tuvalu
8.24975e-05 VBV Vanua Balavu Airport, Fiji
8.24975e-05 LKB Lakeba Island Airport, Fiji
8.24975e-05 ICI Cicia Airport, Fiji
8.24413e-05 KWJ Gwangju, South Korea
8.24219e-05 RSD Rock Sound, Bahamas
8.24062e-05 LDE Lourdes, France
8.23087e-05 PXO Porto Santo, Portugal
8.22817e-05 YFC Fredericton, Canada
8.22408e-05 MOL Aro, Norway
8.22351e-05 GIS Gisborne, New Zealand
8.22351e-05 WRE Whangarei, New Zealand
8.21985e-05 ZVK Savannakhet, Laos
8.21886e-05 ACX Xingyi Airport, China
8.2136e-05 WVB Walvis Bay Airport, Namibia
8.20426e-05 MGW Morgantown Muni Walter L Bill Hart Fld, United States
8.20246e-05 TKP Takapoto, French Polynesia
8.17958e-05 IVC Invercargill, New Zealand
8.17642e-05 GNY Sanliurfa GAP, Turkey
8.17553e-05 ORX Oriximina Airport, Brazil
8.16431e-05 COQ Choibalsan Airport, Mongolia
8.15636e-05 HME Oued Irara, Algeria
8.14413e-05 MTJ Montrose Regional Airport, United States
8.14413e-05 EGE Eagle Co Rgnl, United States
8.14215e-05 LBE Arnold Palmer Regional Airport, United States
8.12793e-05 DJG Tiska, Algeria
8.12514e-05 SSR Sara Airport, Vanuatu
8.12514e-05 WLH Walaha Airport, Vanuatu
8.12487e-05 GWD Gwadar, Pakistan
8.11943e-05 SBZ Sibiu, Romania
8.11643e-05 LUZ Lublin, Poland
8.10324e-05 GIB Gibraltar, Gibraltar
8.09819e-05 FEN Fernando De Noronha, Brazil
8.09516e-05 LYB Edward Bodden Airfield, Cayman Islands
8.09392e-05 SUN Friedman Mem, United States
8.09131e-05 JIQ Zhoubai, China
8.08877e-05 TUF Val De Loire, France
8.08832e-05 SKN Skagen, Norway
8.07834e-05 KLV Karlovy Vary, Czech Republic
8.07748e-05 WEI Weipa, Australia
8.07508e-05 MRX Mahshahr, Iran
8.06195e-05 HUY Humberside, United Kingdom
8.05245e-05 XBJ Birjand, Iran
8.05245e-05 RZR Ramsar, Iran
8.04278e-05 VKT Vorkuta Airport, Russia
8.04107e-05 IBR Hyakuri, Japan
8.03862e-05 HPH Cat Bi International Airport, Vietnam
8.038e-05 DRO Durango La Plata Co, United States
8.03338e-05 TVS Sannvhe, China
8.01123e-05 WEF Weifang Airport, China
7.98395e-05 PPE Puerto Penasco, Mexico
7.97496e-05 JIK Ikaria, Greece
7.97329e-05 DLI Dalat, Vietnam
7.9732e-05 JIU Jiujiang Lushan Airport, China
7.96429e-05 MKM Mukah Airport, Malaysia
7.96293e-05 KIR Kerry, Ireland
7.96119e-05 SHP Shanhaiguan Airport, China
7.95711e-05 PSZ Tte De Av Salvador Ogaya G, Bolivia
7.94151e-05 JTY Astypalaia, Greece
7.93651e-05 YNG Youngstown Warren Rgnl, United States
7.92056e-05 MME Durham Tees Valley Airport, United Kingdom
7.91472e-05 BRM Barquisimeto Intl, Venezuela
7.9141e-05 NCU Nukus Airport, Uzbekistan
7.91391e-05 CXF Coldfoot Airport, United States
7.9111e-05 ZSA San Salvador, Bahamas
7.90692e-05 URJ Uraj, Russia
7.90444e-05 MGM Montgomery Regional Airport , United States
7.90297e-05 AQG Anqing Airport, China
7.90131e-05 TML Tamale, Ghana
7.89594e-05 MOI Mitiaro Island Airport, Cook Islands
7.89594e-05 MUK Mauke Airport, Cook Islands
7.89594e-05 MGS Mangaia Island Airport, Cook Islands
7.89436e-05 PED Pardubice, Czech Republic
7.88941e-05 YDQ Dawson Creek, Canada
7.86408e-05 PLO Port Lincoln Airport, Australia
7.85831e-05 HEA Herat, Afghanistan
7.84599e-05 CWA Central Wisconsin, United States
7.84574e-05 YXX Abbotsford, Canada
7.83703e-05 MJN Philibert Tsiranana, Madagascar
7.83421e-05 GRV Grozny Airport, Russia
7.8341e-05 TTQ Aerotortuguero Airport, Costa Rica
7.81301e-05 AGN Angoon Seaplane Base, United States
7.81301e-05 PEC Pelican Seaplane Base, United States
7.81021e-05 EVV Evansville Regional, United States
7.80809e-05 BKM Bakalalan Airport, Malaysia
7.77842e-05 RNB Ronneby, Sweden
7.77804e-05 KRL Korla Airport, China
7.77625e-05 YCL Charlo, Canada
7.76826e-05 PEU Puerto Lempira Airport, Honduras
7.76276e-05 PXM Puerto Escondido Intl, Mexico
7.7603e-05 BYO Bonito Airport, Brazil
7.75665e-05 AGS Augusta Rgnl At Bush Fld, United States
7.75665e-05 OAJ Albert J Ellis, United States
7.74624e-05 WJR Wajir, Kenya
7.74329e-05 YQG Windsor, Canada
7.73705e-05 NTX Ranai Airport, Indonesia
7.73414e-05 JOL Jolo Airport, Philippines
7.70809e-05 IKI Iki, Japan
7.7044e-05 WMR Avaratra, Madagascar
7.69893e-05 HAS Hail, Saudi Arabia
7.68919e-05 TIR Tirupati, India
7.68543e-05 ULK Lensk, Russia
7.68105e-05 SBY Salisbury Ocean City Wicomico Rgnl, United States
7.67701e-05 KSQ Karshi Khanabad Airport, Uzbekistan
7.67701e-05 NVI Navoi Airport, Uzbekistan
7.65217e-05 AZS Samaná El Catey International Airport, Dominican Republic
7.64885e-05 PPP Proserpine Whitsunday Coast, Australia
7.64885e-05 BDB Bundaberg, Australia
7.62847e-05 TJQ H As Hanandjoeddin, Indonesia
7.62172e-05 LLK Lankaran International Airport, Azerbaijan
7.61208e-05 TJU Kulob Airport, Tajikistan
7.61181e-05 GYA Capitán de Av. Emilio Beltrán Airport, Bolivia
7.60596e-05 BSK Biskra, Algeria
7.60569e-05 MMU Morristown Municipal Airport, United States
7.60226e-05 TST Trang, Thailand
7.60226e-05 NST Nakhon Si Thammarat, Thailand
7.60226e-05 KOP Nakhon Phanom, Thailand
7.59901e-05 SPI Abraham Lincoln Capital, United States
7.59766e-05 MOF Wai Oti, Indonesia
7.59766e-05 WGP Mau Hau, Indonesia
7.59598e-05 SXO Sao Felix do Araguaia Airport, Brazil
7.59274e-05 CKB Harrison Marion Regional Airport, United States
7.58881e-05 PPB Presidente Prudente, Brazil
7.58327e-05 CAC Cascavel, Brazil
7.58224e-05 CCM Forquilhinha, Brazil
7.58126e-05 ABS Abu Simbel, Egypt
7.56566e-05 VKG Rach Gia, Vietnam
7.5647e-05 MBT Masbate Airport, Philippines
7.5647e-05 SUG Surigao Airport, Philippines
7.5624e-05 LYR Longyear, Norway
7.56178e-05 GPI Juan Casiano, Colombia
7.55894e-05 PJA Pajala Airport, Sweden
7.55827e-05 ENY Yan'an Airport, China
7.55547e-05 LOH Camilo Ponce Enriquez Airport, Ecuador
7.55355e-05 ZSE St Pierre Pierrefonds, Reunion
7.55353e-05 CBO Cotabato, Philippines
7.55353e-05 RXS Roxas Airport, Philippines
7.55353e-05 TUG Tuguegarao Airport, Philippines
7.55353e-05 WNP Naga Airport, Philippines
7.55105e-05 VLS Valesdir Airport, Vanuatu
7.55105e-05 TGH Tongoa Island Airport, Vanuatu
7.55105e-05 LNB Lamen Bay Airport, Vanuatu
7.55105e-05 EAE Sangafa Airport, Vanuatu
7.54898e-05 YYL Lynn Lake, Canada
7.54626e-05 KSC Kosice, Slovakia
7.54295e-05 BUN Gerardo Tobar Lopez, Colombia
7.54295e-05 FLA Gustavo Artunduaga Paredes, Colombia
7.54295e-05 NVA Benito Salas, Colombia
7.54295e-05 SJE Jorge E Gonzalez Torres, Colombia
7.54295e-05 AUC Santiago Perez, Colombia
7.54295e-05 VUP Alfonso Lopez Pumarejo, Colombia
7.54295e-05 EYP El Alcaraván Airport, Colombia
7.54097e-05 TCZ Tengchong Tuofeng Airport, China
7.53958e-05 TNC Tin City LRRS Airport, United States
7.5357e-05 HRI Mattala Rajapaksa Intl., Sri Lanka
7.52793e-05 CEC Del Norte County Airport, United States
7.52293e-05 SNW Thandwe, Burma
7.51072e-05 LUW Bubung, Indonesia
7.50962e-05 MLG Abdul Rachman Saleh, Indonesia
7.49889e-05 TCQ Coronel Carlos Ciriani Santa Rosa Intl, Peru
7.49373e-05 AAN Al Ain International Airport, United Arab Emirates
7.49269e-05 LAQ La Abraq Airport, Libya
7.48888e-05 ITH Ithaca Tompkins Rgnl, United States
7.48625e-05 AXR Arutua, French Polynesia
7.48625e-05 HOI Hao, French Polynesia
7.48625e-05 ZTA Tureia Airport, French Polynesia
7.48457e-05 YPR Prince Rupert, Canada
7.48395e-05 MLX Erhac, Turkey
7.48395e-05 ERZ Erzurum, Turkey
7.48084e-05 KSY Kars Airport, Turkey
7.47977e-05 UKS Belbek Sevastopol International Airport, Ukraine
7.47486e-05 NAO Nanchong Airport, China
7.46663e-05 AXD Dimokritos, Greece
7.45781e-05 BHV Bahawalpur Airport, Pakistan
7.43258e-05 VST Vasteras, Sweden
7.4289e-05 PNA Pamplona, Spain
7.41789e-05 STW Shpakovskoye, Russia
7.41653e-05 JUZ Quzhou Airport, China
7.41591e-05 AVV Avalon, Australia
7.41591e-05 NLK Norfolk Island Intl, Norfolk Island
7.41591e-05 TMW Tamworth, Australia
7.41591e-05 HVB Hervey Bay Airport, Australia
7.41591e-05 LDH Lord Howe Island Airport, Australia
7.4154e-05 LQM Caucaya Airport, Colombia
7.41061e-05 YXC Canadian Rockies Intl, Canada
7.40812e-05 FRW Francistown, Botswana
7.39576e-05 OXB Osvaldo Vieira International Airport, Guinea-Bissau
7.39561e-05 DDG Dandong, China
7.39046e-05 RST Rochester, United States
7.38766e-05 AFA San Rafael, Argentina
7.38766e-05 CTC Catamarca, Argentina
7.38766e-05 SDE Santiago Del Estero, Argentina
7.38766e-05 IRJ La Rioja, Argentina
7.38766e-05 CNQ Corrientes, Argentina
7.38766e-05 RES Resistencia, Argentina
7.38766e-05 FMA Formosa, Argentina
7.38766e-05 PSS Posadas, Argentina
7.38766e-05 EQS Esquel, Argentina
7.38766e-05 VDM Gobernador Castello, Argentina
7.38766e-05 PMY El Tehuelche, Argentina
7.38766e-05 RGA Rio Grande, Argentina
7.38766e-05 CPC Aviador C Campos, Argentina
7.38766e-05 RHD Termal, Argentina
7.36991e-05 PUW Pullman-Moscow Rgnl, United States
7.36885e-05 RLK Bayannur, China
7.3642e-05 CME Ciudad Del Carmen Intl, Mexico
7.3592e-05 BQN Rafael Hernandez, Puerto Rico
7.35627e-05 OUL Oulu, Finland
7.3562e-05 HDG Hebei Handan Airport, China
7.35307e-05 MGB Mount Gambier Airport, Australia
7.35061e-05 MQM Mardin Airport, Turkey
7.34994e-05 EUX F D Roosevelt, Netherlands Antilles
7.34498e-05 DOY Dongying Airport, China
7.34484e-05 XIC Qingshan, China
7.33664e-05 YLC Kimmirut Airport, Canada
7.30905e-05 SDL Sundsvall Harnosand, Sweden
7.30852e-05 MJD Moenjodaro, Pakistan
7.3071e-05 UYL Nyala Airport, Sudan
7.3071e-05 EGN Geneina Airport, Sudan
7.3028e-05 BNI Benin, Nigeria
7.3028e-05 CBQ Calabar, Nigeria
